520.94488	32
521.04234	-20
521.13981	-5
521.23726	7
521.33471	5
521.43216	-3
521.5296	-31
521.62704	-23
521.72447	-1
521.82189	-15
521.91931	3
522.01672	28
522.11413	-6
522.21153	-11
522.30893	-20
522.40632	-1
522.50371	10
522.60109	7
522.69846	-14
522.79583	34
522.89319	-18
522.99055	20
523.08791	-22
523.18525	4
523.28259	12
523.37993	-20
523.47726	16
523.57459	-4
523.67191	7
523.76922	-13
523.86653	-5
523.96383	-5
524.06113	23
524.15842	-30
524.2557	21
524.35299	-29
524.45026	19
524.54753	-10
524.64479	-16
524.74205	12
524.8393	24
524.93655	-6
525.03379	-23
525.13103	9
525.22826	-8
525.32548	23
525.4227	6
525.51991	23
525.61712	14
525.71432	13
525.81152	-36
525.90871	22
526.00589	10
526.10307	-29
526.20024	-4
526.29741	-9
526.39457	-3
526.49173	1
526.58888	-28
526.68602	-24
526.78316	9
526.8803	-17
526.97742	1
527.07455	-3
527.17166	0
527.26877	7
527.36588	21
527.46298	-3
527.56007	32
527.65716	8
527.75424	22
527.85132	2
527.94839	-11
528.04545	-1
528.14251	-9
528.23956	-3
528.33661	3
528.43365	17
528.53069	14
528.62772	-3
528.72474	9
528.82176	-36
528.91877	-13
529.01578	-8
529.11278	2
529.20978	7
529.30676	-13
529.40375	-4
529.50073	26
529.5977	-15
529.69466	13
529.79162	-4
529.88858	-13
529.98553	-29
530.08247	28
530.17941	3
530.27634	23
530.37326	7
530.47018	-14
530.56709	35
530.664	11
530.7609	-21
530.8578	-31
530.95469	-5
531.05157	7
531.14845	-14
531.24532	-5
531.34219	14
531.43905	8
531.5359	-13
531.63275	5
531.72959	16
531.82643	2
531.92326	2
532.02008	-27
532.1169	19
532.21371	-8
532.31052	4
532.40732	12
532.50412	0
532.6009	10
532.69769	-25
532.79446	-18
532.89124	-2
532.988	-7
533.08476	-14
533.18151	-19
533.27826	18
533.375	26
533.47173	-10
533.56846	-4
533.66519	29
533.7619	-15
533.85861	-25
533.95532	-15
534.05202	-20
534.14871	8
534.2454	1
534.34208	-4
534.43875	-5
534.53542	6
534.63208	-4
534.72874	6
534.82539	1
534.92203	31
535.01867	-24
535.1153	16
535.21193	21
535.30855	23
535.40516	-34
535.50177	-28
535.59837	30
535.69496	-3
535.79155	-6
535.88814	19
535.98471	24
536.08128	-9
536.17785	11
536.27441	22
536.37096	0
536.46751	5
536.56405	-16
536.66058	-36
536.75711	16
536.85363	-33
536.95014	2
537.04665	-5
537.14316	-3
537.23965	21
537.33614	4
537.43263	-9
537.52911	-2
537.62558	2
537.72204	-34
537.8185	18
537.91496	18
538.0114	11
538.10785	-1
538.20428	-18
538.30071	-2
538.39713	61
538.49355	-11
538.58996	-6
538.68636	-4
538.78276	-2
538.87915	-41
538.97553	-2
539.07191	-9
539.16828	-5
539.26465	-41
