833.19862	-3
833.28331	-9
833.368	-32
833.45268	6
833.53736	-4
833.62202	-1
833.70668	-23
833.79133	-13
833.87597	27
833.9606	-7
834.04522	-33
834.12984	2
834.21444	14
834.29904	-11
834.38363	-33
834.46821	5
834.55279	-7
834.63735	7
834.72191	6
834.80646	-19
834.891	10
834.97553	13
835.06005	-43
835.14457	-17
835.22907	-3
835.31357	-13
835.39806	-22
835.48254	-15
835.56702	40
835.65148	-11
835.73594	-32
835.82038	-1
835.90482	-7
835.98926	-9
836.07368	-18
836.15809	-39
836.2425	3
836.3269	-12
836.41128	-8
836.49567	-27
836.58004	32
836.6644	-4
836.74876	-5
836.8331	-7
836.91744	-9
837.00177	-2
837.08609	-1
837.17041	-1
837.25471	22
837.33901	0
837.4233	-35
837.50757	21
837.59185	27
837.67611	9
837.76036	-19
837.84461	-29
837.92884	4
838.01307	-8
838.09729	-18
838.1815	-13
838.26571	37
838.3499	-11
838.43409	14
838.51826	-21
838.60243	-12
838.68659	5
838.77075	-6
838.85489	16
838.93902	-6
839.02315	-14
839.10727	-31
839.19138	-23
839.27548	-9
839.35957	-19
839.44365	-35
839.52773	-21
839.6118	6
839.69585	-15
839.7799	-13
839.86394	-1
839.94798	22
840.032	-18
840.11601	-45
840.20002	-13
840.28402	-2
840.36801	-12
840.45199	-11
840.53596	-8
840.61993	15
840.70388	-15
840.78783	-5
840.87176	-7
840.95569	23
841.03961	-32
841.12353	10
841.20743	-11
841.29132	15
841.37521	-32
841.45909	-16
841.54296	-12
841.62682	-2
841.71067	-20
841.79451	-3
841.87834	17
841.96217	-20
842.04599	-2
842.1298	-31
842.21359	5
842.29739	3
842.38117	-20
842.46494	-2
842.54871	-11
842.63246	21
842.71621	-26
842.79995	-43
842.88368	45
842.9674	-16
843.05111	-21
843.13482	-9
843.21851	6
843.3022	-10
843.38588	0
843.46955	-13
843.55321	-7
843.63686	3
843.7205	15
843.80413	11
843.88776	-38
843.97138	-7
844.05498	-4
844.13858	-61
844.22217	-39
844.30576	-8
844.38933	-3
844.47289	-30
844.55645	-27
844.63999	-5
844.72353	8
844.80706	-19
844.89058	-9
844.97409	-18
845.0576	-6
845.14109	-24
845.22457	-12
845.30805	27
845.39152	27
845.47498	-1
845.55843	-25
845.64187	-12
845.7253	-12
845.80872	-2
845.89214	-23
845.97554	3
846.05894	-24
846.14233	-21
846.22571	-18
846.30908	31
846.39244	-4
846.47579	5
846.55914	34
846.64247	25
846.7258	-20
846.80911	-30
846.89242	1
846.97572	25
847.05901	-17
847.14229	29
847.22557	7
847.30883	8
847.39209	-24
847.47533	-5
847.55857	24
847.6418	-5
847.72502	-2
847.80823	-4
847.89143	11
847.97462	15
848.05781	-29
848.14098	-11
848.22415	38
848.3073	4
848.39045	-17
848.47359	-10
848.55672	2
848.63984	-18
848.72295	31
848.80606	24
848.88915	-20
848.97224	-2
849.05531	-5
849.13838	-7
849.22144	-9
849.30449	0
849.38753	26
849.47056	3
849.55358	-11
849.6366	12
849.7196	-3
849.8026	-14
849.88558	-8
849.96856	14
850.05153	-26
850.13449	-22
850.21744	9
850.30038	-8
850.38331	14
850.46624	2
850.54915	-12
850.63206	2
850.71495	-21
850.79784	-19
