729.07283	-18
729.16237	21
729.25191	27
729.34143	-6
729.43095	-4
729.52046	23
729.60996	0
729.69946	16
729.78895	42
729.87843	27
729.9679	11
730.05737	42
730.14682	11
730.23628	32
730.32572	13
730.41516	17
730.50458	31
730.59401	54
730.68342	25
730.77283	28
730.86223	3
730.95162	97
731.041	35
731.13038	10
731.21975	18
731.30911	53
731.39847	15
731.48782	38
731.57716	67
731.66649	25
731.75581	61
731.84513	-28
731.93444	31
732.02374	26
732.11304	30
732.20233	40
732.29161	59
732.38088	43
732.47014	39
732.5594	6
732.64865	12
732.7379	20
732.82713	79
732.91636	-6
733.00558	16
733.09479	40
733.184	59
733.27319	35
733.36238	15
733.45157	44
733.54074	7
733.62991	73
733.71907	47
733.80822	40
733.89737	61
733.9865	43
734.07563	37
734.16476	93
734.25387	84
734.34298	26
734.43208	41
734.52117	43
734.61025	44
734.69933	22
734.7884	66
734.87746	43
734.96652	22
735.05556	38
735.1446	58
735.23363	59
735.32266	50
735.41167	9
735.50068	39
735.58968	54
735.67867	73
735.76766	48
735.85664	91
735.94561	37
736.03457	47
736.12352	55
736.21247	37
736.30141	86
736.39034	64
736.47927	16
736.56818	83
736.65709	49
736.74599	58
736.83489	38
736.92377	56
737.01265	57
737.10152	66
737.19038	62
737.27924	55
737.36809	71
737.45693	59
737.54576	81
737.63458	64
737.7234	74
737.81221	73
737.90101	51
737.9898	24
738.07859	66
738.16737	36
738.25614	81
738.3449	60
738.43365	67
738.5224	64
738.61114	103
738.69987	68
738.78859	59
738.87731	107
738.96602	88
739.05472	88
739.14341	68
739.23209	102
739.32077	77
739.40944	98
739.4981	104
739.58675	98
739.6754	116
739.76404	105
739.85267	82
739.94129	94
740.0299	90
740.11851	88
740.20711	78
740.2957	102
740.38428	104
740.47286	111
740.56143	102
740.64999	112
740.73854	90
740.82708	103
740.91562	95
741.00414	119
741.09266	87
741.18118	144
741.26968	84
741.35818	137
741.44667	93
741.53515	115
741.62362	106
741.71208	136
741.80054	92
741.88899	157
741.97743	154
742.06587	123
742.15429	125
